1785.882,1823.882,1799.882,1771.882,1785.882,1801.882,1825.882,1789.882,1809.882,1763.882,1799.882,1779.882,1777.882,1809.882,1821.882,1813.882,1807.882,1794.000,1847.882,1779.882
1791.882,1791.882,1783.882,1797.882,1801.882,1793.882,1741.882,1825.882,1799.882,1771.882,1825.882,1809.882,1763.882,1783.882,1767.882,1797.882,1799.882,1837.882,1811.882,1797.882
1761.882,1797.882,1791.882,1811.882,1805.882,1839.882,1805.882,1787.882,1781.882,1779.882,1809.882,1769.882,1782.000,1829.882,1828.000,1813.882,1787.882,1803.882,1805.882,1759.882
1821.882,1811.882,1799.882,1803.882,1785.882,1805.882,1783.882,1823.882,1803.882,1789.882,1815.882,1826.000,1817.882,1851.882,1807.882,1771.882,1763.882,1809.882,1765.882,1814.000
1801.882,1799.882,1784.000,1803.882,1795.882,1801.882,1803.882,1817.882,1839.882,1819.882,1785.882,1790.000,1817.882,1795.882,1801.882,1788.000,1801.882,1814.000,1813.882,1811.882
1811.882,1765.882,1831.882,1797.882,1795.882,1803.882,1781.882,1787.882,1776.000,1805.882,1799.882,1811.882,1799.882,1795.882,1827.882,1799.882,1769.882,1793.882,1811.882,1785.882
1785.882,1815.882,1793.882,1811.882,1779.882,1787.882,1799.882,1819.882,1786.000,1803.882,1819.882,1775.882,1775.882,1794.000,1789.882,1791.882,1815.882,1773.882,1793.882,1817.882
1805.882,1813.882,1799.882,1751.882,1823.882,1769.882,1821.882,1788.000,1807.882,1789.882,1791.882,1819.882,1811.882,1805.882,1815.882,1813.882,1797.882,1841.882,1824.000,1804.000
1797.882,1779.882,1799.882,1807.882,1790.000,1815.882,1817.882,1771.882,1799.882,1819.882,1807.882,1789.882,1811.882,1797.882,1817.882,1845.882,1804.000,1771.882,1811.882,1801.882
1801.882,1781.882,1793.882,1807.882,1821.882,1819.882,1819.882,1806.000,1819.882,1817.882,1779.882,1765.882,1825.882,1779.882,1815.882,1803.882,1817.882,1785.882,1795.882,1756.000
1790.000,1793.882,1827.882,1823.882,1763.882,1777.882,1800.000,1775.882,1824.000,1823.882,1810.000,1789.882,1789.882,1800.000,1813.882,1815.882,1817.882,1771.882,1849.882,1827.882
1833.882,1762.000,1791.882,1795.882,1807.882,1811.882,1805.882,1779.882,1775.882,1780.000,1791.882,1788.000,1823.882,1817.882,1805.882,1795.882,1807.882,1797.882,1807.882,1797.882
1805.882,1779.882,1809.882,1815.882,1811.882,1775.882,1789.882,1827.882,1793.882,1781.882,1803.882,1798.000,1787.882,1819.882,1799.882,1785.882,1761.882,1785.882,1801.882,1811.882
1791.882,1807.882,1811.882,1803.882,1797.882,1796.000,1795.882,1809.882,1769.882,1805.882,1779.882,1807.882,1793.882,1759.882,1787.882,1781.882,1804.000,1815.882,1775.882,1813.882
1849.882,1789.882,1811.882,1801.882,1811.882,1793.882,1813.882,1811.882,1787.882,1791.882,1825.882,1790.000,1805.882,1789.882,1825.882,1791.882,1791.882,1801.882,1839.882,1781.882
1839.882,1841.882,1823.882,1795.882,1835.882,1782.000,1793.882,1779.882,1827.882,1773.882,1799.882,1823.882,1799.882,1773.882,1790.000,1789.882,1813.882,1813.882,1787.882,1773.882
1799.882,1766.000,1803.882,1811.882,1819.882,1809.882,1779.882,1821.882,1815.882,1774.000,1814.000,1813.882,1795.882,1795.882,1789.882,1791.882,1794.000,1763.882,1797.882,1803.882
1795.882,1777.882,1787.882,1811.882,1789.882,1783.882,1795.882,1789.882,1811.882,1785.882,1813.882,1787.882,1799.882,1819.882,1799.882,1803.882,1787.882,1789.882,1789.882,1749.882
1817.882,1801.882,1775.882,1809.882,1769.882,1783.882,1810.000,1843.882,1789.882,1821.882,1795.882,1785.882,1803.882,1817.882,1777.882,1789.882,1813.882,1809.882,1803.882,1799.882
1813.882,1803.882,1801.882,1821.882,1799.882,1821.882,1797.882,1787.882,1783.882,1817.882,1788.000,1781.882,1771.882,1785.882,1799.882,1773.882,1807.882,1799.882,1817.882,1811.882
